RT_search,condition,distractor_suppression,load,memory_resp,practice,search_resp,subject_nr,suppressed
650.486946106,rel-mis,non-suppressed,2,1,no,1,41,no
632.168054581,rel-match,suppressed,2,0,no,1,41,yes
1040.42387009,rel-mis,suppressed,1,0,no,1,41,yes
536.072969437,rel-match,suppressed,1,0,no,1,41,yes
508.769989014,unrel,non-suppressed,2,0,no,1,41,no
728.475093842,unrel,suppressed,2,0,no,1,41,yes
792.459964752,unrel,non-suppressed,1,0,no,1,41,no
726.384162903,no,absent,2,1,no,1,41,no
782.085895538,no,absent,1,0,no,1,41,yes
770.015954971,rel-match,suppressed,2,1,no,1,41,yes
510.396957397,no,absent,2,1,no,1,41,yes
669.680833817,no,absent,1,0,no,1,41,no
831.279993057,rel-mis,suppressed,2,0,no,1,41,yes
766.201019287,rel-mis,non-suppressed,1,1,no,1,41,no
857.063055038,no,absent,1,1,no,1,41,yes
601.688861847,no,absent,2,1,no,1,41,yes
679.401159286,rel-match,non-suppressed,1,1,no,1,41,no
569.612979889,rel-match,non-suppressed,2,1,no,1,41,no
603.001832962,unrel,non-suppressed,1,1,no,1,41,no
573.760032654,rel-match,suppressed,1,1,no,1,41,yes
657.843828201,rel-match,suppressed,2,1,no,1,41,yes
587.561845779,rel-match,non-suppressed,2,1,no,1,41,no
696.208000183,unrel,suppressed,1,0,no,1,41,yes
595.066070557,rel-mis,suppressed,1,0,no,1,41,yes
669.528007507,unrel,suppressed,1,0,no,0,41,yes
745.785951614,unrel,suppressed,2,1,no,1,41,yes
728.787899017,unrel,suppressed,2,1,no,1,41,yes
654.977083206,rel-mis,suppressed,1,1,no,1,41,yes
908.379793167,rel-match,suppressed,1,1,no,1,41,yes
651.000022888,no,absent,1,0,no,1,41,yes
618.591070175,rel-mis,suppressed,2,0,no,1,41,yes
512.633085251,no,absent,1,1,no,1,41,no
638.955116272,unrel,suppressed,1,1,no,1,41,yes
687.741994858,unrel,non-suppressed,1,1,no,1,41,no
976.073026657,rel-mis,suppressed,1,1,no,1,41,yes
555.536985397,rel-mis,suppressed,2,1,no,1,41,yes
698.396921158,no,absent,2,1,no,1,41,yes
885.416030884,rel-match,suppressed,1,1,no,1,41,yes
944.706916809,unrel,non-suppressed,2,1,no,1,41,no
510.730028152,rel-mis,suppressed,2,0,no,1,41,yes
535.282850266,rel-match,non-suppressed,1,1,no,1,41,no
742.110967636,no,absent,1,1,no,1,41,yes
872.493982315,no,absent,2,0,no,1,41,yes
544.445037842,no,absent,1,1,no,1,41,yes
597.239017487,unrel,suppressed,1,0,no,1,41,yes
601.798057556,no,absent,1,1,no,1,41,no
601.935863495,no,absent,1,1,no,1,41,yes
701.605081558,rel-mis,non-suppressed,1,1,no,1,41,no
557.003974915,rel-match,non-suppressed,2,1,no,1,41,no
602.911949158,rel-mis,non-suppressed,2,0,no,1,41,no
520.932912827,rel-match,suppressed,2,1,no,1,41,yes
532.589912415,no,absent,1,0,no,1,41,no
801.092147827,rel-match,non-suppressed,2,1,no,1,41,no
582.43393898,unrel,non-suppressed,1,0,no,1,41,no
986.250162125,rel-match,non-suppressed,1,1,no,1,41,no
651.053190231,rel-mis,non-suppressed,2,1,no,1,41,no
836.295127869,rel-match,suppressed,2,1,no,1,41,yes
637.765884399,rel-mis,suppressed,1,1,no,1,41,yes
939.798116684,rel-match,suppressed,1,0,no,1,41,yes
669.710874557,no,absent,2,1,no,1,41,no
912.755012512,unrel,non-suppressed,2,1,no,1,41,no
562.67619133,unrel,suppressed,1,0,no,1,41,yes
845.84903717,unrel,suppressed,2,1,no,1,41,yes
543.384075165,no,absent,2,1,no,1,41,yes
626.204013824,rel-match,suppressed,1,1,no,1,41,yes
597.186088562,no,absent,2,1,no,1,41,yes
658.318042755,rel-mis,suppressed,1,1,no,1,41,yes
768.043994904,unrel,suppressed,2,1,no,1,41,yes
627.559900284,rel-mis,suppressed,2,0,no,1,41,yes
575.772047043,rel-mis,suppressed,2,1,no,1,41,yes
535.115003586,no,absent,2,0,no,1,41,no
562.448978424,unrel,suppressed,2,0,no,1,41,yes
605.33285141,unrel,suppressed,1,0,no,1,41,yes
495.851039886,rel-mis,suppressed,1,1,no,1,41,yes
511.861085892,no,absent,1,0,no,1,41,yes
693.18318367,unrel,suppressed,1,0,no,1,41,yes
545.20201683,rel-match,suppressed,2,0,no,1,41,yes
695.601940155,rel-match,suppressed,1,0,no,1,41,yes
540.80915451,unrel,suppressed,2,0,no,1,41,yes
687.230110168,rel-match,suppressed,2,1,no,1,41,yes
1037.97698021,rel-mis,non-suppressed,1,1,no,1,41,no
600.495100021,unrel,suppressed,1,1,no,1,41,yes
544.991016388,rel-match,suppressed,2,1,no,1,41,yes
530.766010284,unrel,suppressed,1,1,no,1,41,yes
461.578845978,unrel,suppressed,2,1,no,1,41,yes
701.463937759,rel-mis,non-suppressed,1,1,no,1,41,no
454.777956009,unrel,suppressed,2,0,no,0,41,yes
686.383962631,rel-match,non-suppressed,1,1,no,1,41,no
602.553844452,rel-mis,suppressed,1,1,no,1,41,yes
717.104911804,no,absent,1,1,no,1,41,yes
683.684110641,rel-mis,suppressed,2,1,no,1,41,yes
766.196966171,rel-match,suppressed,1,0,no,1,41,yes
708.17399025,rel-mis,suppressed,2,0,no,1,41,yes
700.403928757,no,absent,1,1,no,1,41,yes
635.226011276,unrel,non-suppressed,2,1,no,1,41,no
632.656097412,rel-mis,suppressed,1,1,no,1,41,yes
466.380119324,rel-match,suppressed,2,1,no,1,41,yes
604.474067688,no,absent,2,0,no,1,41,yes
522.048950195,rel-match,non-suppressed,2,1,no,1,41,no
879.022121429,unrel,suppressed,1,0,no,1,41,yes
752.023935318,unrel,non-suppressed,1,1,no,1,41,no
570.124864578,no,absent,1,0,no,1,41,no
960.80994606,rel-mis,suppressed,1,0,no,1,41,yes
753.960847855,rel-mis,non-suppressed,2,0,no,1,41,no
580.060958862,no,absent,1,1,no,1,41,yes
685.450792313,rel-match,non-suppressed,2,0,no,1,41,no
714.554071426,rel-match,suppressed,1,1,no,1,41,yes
600.348949432,rel-mis,suppressed,2,0,no,1,41,yes
577.871084213,no,absent,2,1,no,1,41,yes
714.267015457,rel-match,suppressed,1,0,no,1,41,yes
617.841959,rel-mis,suppressed,2,0,no,1,41,yes
704.754829407,rel-match,suppressed,2,0,no,1,41,yes
607.125043869,unrel,non-suppressed,1,0,no,1,41,no
707.510948181,unrel,non-suppressed,2,1,no,1,41,no
564.189195633,rel-match,non-suppressed,1,1,no,1,41,no
672.860145569,unrel,suppressed,1,1,no,1,41,yes
682.030916214,rel-match,suppressed,1,1,no,1,41,yes
534.407138824,no,absent,1,1,no,1,41,no
647.40896225,rel-mis,suppressed,1,1,no,0,41,yes
719.241857529,unrel,suppressed,2,1,no,1,41,yes
616.749048233,no,absent,1,1,no,1,41,yes
697.962999344,rel-mis,non-suppressed,1,0,no,1,41,no
746.118068695,no,absent,2,0,no,1,41,no
543.778896332,no,absent,2,1,no,1,41,yes
641.361951828,no,absent,2,1,no,1,41,no
812.457799911,rel-mis,non-suppressed,2,0,no,1,41,no
570.91999054,rel-match,suppressed,2,0,no,1,41,yes
616.661071777,no,absent,2,0,no,1,41,yes
607.836008072,unrel,suppressed,2,1,no,1,41,yes
952.240943909,no,absent,1,1,no,1,41,yes
699.704885483,rel-mis,suppressed,1,1,no,1,41,yes
478.608131409,unrel,suppressed,1,1,no,1,41,yes
658.118009567,no,absent,2,0,no,1,41,no
882.27391243,unrel,non-suppressed,1,0,no,1,41,no
506.614923477,rel-mis,suppressed,2,1,no,1,41,yes
791.359901428,rel-match,non-suppressed,2,1,no,1,41,no
606.736898422,rel-match,suppressed,2,0,no,1,41,yes
640.17701149,no,absent,1,1,no,1,41,yes
828.948020935,rel-mis,suppressed,2,0,no,1,41,yes
644.268035889,rel-mis,suppressed,1,1,no,1,41,yes
791.22710228,rel-mis,suppressed,1,1,no,1,41,yes
623.3689785,no,absent,2,1,no,1,41,yes
591.30191803,no,absent,2,1,no,1,41,yes
743.920087814,unrel,suppressed,2,1,no,1,41,yes
600.554227829,unrel,non-suppressed,2,1,no,1,41,no
743.723154068,unrel,non-suppressed,1,0,no,1,41,no
610.45384407,unrel,suppressed,2,1,no,1,41,yes
626.465082169,unrel,suppressed,2,1,no,1,41,yes
689.943790436,rel-mis,non-suppressed,2,0,no,1,41,no
546.226024628,rel-match,suppressed,2,1,no,1,41,yes
515.190839767,unrel,non-suppressed,2,1,no,1,41,no
567.077159882,rel-match,suppressed,1,1,no,1,41,yes
539.298057556,no,absent,1,1,no,1,41,no
776.846885681,no,absent,2,0,no,1,41,yes
745.828866959,unrel,suppressed,1,0,no,1,41,yes
599.442005157,rel-mis,non-suppressed,1,1,no,1,41,no
577.960014343,rel-mis,suppressed,1,1,no,1,41,yes
739.78304863,no,absent,1,1,no,1,41,no
652.881860733,unrel,suppressed,1,1,no,1,41,yes
1169.28505898,rel-mis,non-suppressed,2,1,no,1,41,no
697.039842606,rel-match,suppressed,2,1,no,1,41,yes
662.351131439,unrel,suppressed,1,1,no,1,41,yes
586.619138718,rel-match,non-suppressed,2,0,no,1,41,no
1160.99596024,rel-mis,non-suppressed,1,0,no,1,41,no
562.737226486,rel-match,non-suppressed,1,0,no,1,41,no
872.822999954,rel-match,non-suppressed,1,1,no,1,41,no
772.812843323,no,absent,1,0,no,1,41,yes
587.299108505,no,absent,2,0,no,1,41,yes
614.364147186,rel-match,suppressed,1,1,no,1,41,yes
862.307071686,rel-mis,suppressed,2,1,no,1,41,yes
488.047122955,unrel,suppressed,2,1,no,1,41,yes
551.547050476,rel-match,suppressed,1,1,no,1,41,yes
706.079006195,no,absent,1,1,no,1,41,yes
515.377044678,rel-mis,suppressed,2,1,no,1,41,yes
600.728988647,rel-match,suppressed,2,1,no,1,41,yes
543.812036514,no,absent,2,1,no,1,41,no
828.598022461,rel-match,suppressed,1,1,no,1,41,yes
767.462015152,rel-mis,non-suppressed,1,0,no,1,41,no
503.657102585,rel-match,suppressed,1,1,no,1,41,yes
785.800933838,unrel,non-suppressed,1,0,no,1,41,no
741.088867188,rel-mis,non-suppressed,2,0,no,1,41,no
635.380983353,rel-match,non-suppressed,2,1,no,1,41,no
816.586017609,rel-match,suppressed,1,1,no,1,41,yes
598.938941956,rel-mis,suppressed,2,1,no,1,41,yes
1062.88695335,rel-mis,suppressed,1,1,no,1,41,yes
589.704036713,no,absent,1,1,no,1,41,yes
722.264051437,no,absent,2,1,no,1,41,no
840.213775635,rel-match,non-suppressed,1,1,no,1,41,no
754.873037338,unrel,non-suppressed,2,1,no,1,41,no
586.151123047,no,absent,2,1,no,0,41,yes
528.451919556,no,absent,2,1,no,1,41,yes
593.02687645,unrel,suppressed,2,0,no,1,41,yes
705.598831177,unrel,suppressed,1,1,no,1,41,yes
607.573032379,unrel,suppressed,2,1,no,1,41,yes
916.4249897,rel-mis,suppressed,1,1,no,1,41,yes
637.292861938,rel-mis,non-suppressed,1,0,no,1,41,no
575.448036194,unrel,suppressed,1,1,no,1,41,yes
693.48692894,no,absent,1,1,no,1,41,no
565.639019012,rel-mis,suppressed,2,0,no,1,41,yes
484.765052795,rel-mis,suppressed,1,1,no,1,41,yes
488.607168198,unrel,non-suppressed,2,0,no,1,41,no
732.98406601,rel-mis,suppressed,2,1,no,1,41,yes
726.370096207,rel-match,suppressed,2,1,no,1,41,yes
675.941944122,unrel,suppressed,1,1,no,1,41,yes
860.817909241,rel-mis,suppressed,2,1,no,1,41,yes
992.600917816,rel-match,non-suppressed,1,1,no,1,41,no
631.549119949,rel-mis,non-suppressed,2,1,no,1,41,no
833.014011383,unrel,non-suppressed,1,1,no,1,41,no
673.274993896,unrel,suppressed,2,1,no,1,41,yes
512.283802032,no,absent,1,1,no,1,41,yes
1318.60208511,rel-match,suppressed,2,1,no,1,41,yes
556.333065033,rel-mis,suppressed,1,1,no,1,41,yes
863.307952881,unrel,suppressed,2,1,no,1,41,yes
884.100198746,no,absent,1,0,no,1,41,no
577.644824982,no,absent,1,0,no,1,41,yes
527.675867081,unrel,suppressed,1,1,no,1,41,yes
729.849100113,no,absent,2,0,no,1,41,no
604.063987732,rel-match,suppressed,2,0,no,1,41,yes
969.855070114,rel-match,non-suppressed,2,1,no,1,41,no
571.127176285,no,absent,2,0,no,1,41,yes
590.996026993,no,absent,2,0,no,1,41,yes
1167.72389412,rel-mis,non-suppressed,2,1,no,1,41,no
635.742902756,rel-match,non-suppressed,1,0,no,1,41,no
778.595924377,rel-mis,suppressed,1,1,no,1,41,yes
871.575117111,rel-mis,suppressed,2,0,no,1,41,yes
1023.9481926,rel-match,non-suppressed,2,1,no,1,41,no
603.33609581,no,absent,2,0,no,1,41,no
807.520866394,unrel,suppressed,2,1,no,1,41,yes
601.355075836,rel-mis,suppressed,2,0,no,1,41,yes
618.777036667,no,absent,1,1,no,1,41,yes
524.622917175,no,absent,1,1,no,1,41,yes
592.196941376,rel-match,non-suppressed,2,1,no,1,41,no
680.691003799,rel-mis,suppressed,2,1,no,1,41,yes
588.690042496,rel-match,suppressed,2,1,no,1,41,yes
525.497913361,unrel,suppressed,2,1,no,1,41,yes
547.031879425,no,absent,1,1,no,1,41,no
475.765943527,no,absent,1,1,no,1,41,no
556.698799133,unrel,non-suppressed,1,1,no,1,41,no
691.721916199,no,absent,2,0,no,1,41,yes
693.664073944,unrel,suppressed,1,0,no,1,41,yes
718.04690361,rel-match,suppressed,1,1,no,1,41,yes
751.461029053,rel-mis,suppressed,1,1,no,1,41,yes
429.704904556,rel-mis,suppressed,1,1,no,1,41,yes
596.799135208,no,absent,2,0,no,1,41,yes
656.64100647,unrel,suppressed,1,1,no,1,41,yes
510.420084,no,absent,1,0,no,1,41,yes
441.682100296,rel-mis,suppressed,2,1,no,1,41,yes
1123.87108803,unrel,suppressed,2,1,no,1,41,yes
872.741937637,rel-mis,non-suppressed,1,1,no,1,41,no
628.036975861,rel-match,suppressed,2,0,no,1,41,yes
547.081947327,no,absent,1,0,no,1,41,yes
730.462789536,unrel,non-suppressed,1,1,no,1,41,no
772.058010101,no,absent,2,0,no,1,41,no
654.049158096,unrel,suppressed,1,1,no,1,41,yes
596.308946609,rel-match,suppressed,2,1,no,1,41,yes
592.108011246,unrel,suppressed,2,0,no,1,41,yes
580.132007599,rel-mis,non-suppressed,1,1,no,1,41,no
505.974054337,no,absent,2,0,no,1,41,yes
498.890161514,rel-match,suppressed,1,0,no,1,41,yes
814.15104866,rel-match,non-suppressed,1,1,no,1,41,no
649.38378334,rel-mis,non-suppressed,2,1,no,1,41,no
772.247076035,unrel,non-suppressed,2,0,no,1,41,no
939.001083374,rel-match,suppressed,2,1,no,1,41,yes
505.696058273,rel-match,suppressed,1,1,no,1,41,yes
608.871936798,rel-match,suppressed,1,1,no,1,41,yes
801.341772079,unrel,suppressed,1,1,no,1,41,yes
748.342990875,no,absent,2,1,no,1,41,yes
1219.57397461,rel-mis,suppressed,1,0,no,1,41,yes
1742.99192429,rel-match,suppressed,2,1,no,1,42,yes
1296.1628437,no,absent,1,1,no,1,42,no
1970.86501122,unrel,non-suppressed,1,1,no,1,42,no
1496.33598328,no,absent,2,1,no,1,42,yes
1290.0800705,no,absent,1,0,no,1,42,yes
1693.48406792,rel-match,suppressed,1,1,no,1,42,yes
1217.62299538,no,absent,1,0,no,1,42,yes
1786.23509407,rel-match,suppressed,2,0,no,1,42,yes
1023.01692963,no,absent,2,1,no,1,42,no
1464.8900032,unrel,suppressed,2,1,no,1,42,yes
1093.26195717,rel-mis,non-suppressed,1,1,no,1,42,no
1366.60218239,rel-match,non-suppressed,2,1,no,1,42,no
1181.82086945,unrel,suppressed,1,1,no,1,42,yes
699.763059616,unrel,suppressed,2,1,no,1,42,yes
1381.47687912,no,absent,1,1,no,1,42,yes
881.197929382,unrel,suppressed,1,1,no,1,42,yes
1418.44391823,unrel,non-suppressed,2,1,no,1,42,no
768.967866898,rel-mis,suppressed,1,0,no,1,42,yes
1244.49896812,rel-mis,suppressed,2,1,no,1,42,yes
1593.05715561,rel-mis,suppressed,2,0,no,1,42,yes
1393.23782921,rel-mis,suppressed,1,1,no,1,42,yes
930.548191071,rel-mis,non-suppressed,2,1,no,1,42,no
802.543878555,no,absent,2,1,no,1,42,no
1264.43386078,no,absent,2,0,no,1,42,yes
735.586881638,unrel,suppressed,2,0,no,1,42,yes
1113.59190941,unrel,non-suppressed,1,1,no,1,42,no
807.793140411,rel-mis,suppressed,2,0,no,1,42,yes
1615.60606956,unrel,suppressed,1,1,no,1,42,yes
1962.17703819,unrel,non-suppressed,2,0,no,1,42,no
1937.78610229,rel-mis,non-suppressed,2,1,no,1,42,no
1498.29816818,rel-match,suppressed,1,1,no,1,42,yes
1309.54790115,rel-match,suppressed,1,1,no,1,42,yes
1029.47616577,no,absent,1,1,no,1,42,yes
747.931957245,no,absent,2,1,no,1,42,yes
833.517789841,rel-match,suppressed,2,0,no,1,42,yes
1071.21491432,rel-mis,suppressed,2,0,no,1,42,yes
1028.27095985,no,absent,2,0,no,1,42,yes
1515.49506187,rel-mis,suppressed,1,0,no,1,42,yes
1782.05394745,rel-match,non-suppressed,1,1,no,1,42,no
1026.66401863,rel-match,suppressed,1,0,no,1,42,yes
1957.42297173,no,absent,1,1,no,1,42,no
1173.91109467,unrel,suppressed,2,0,no,1,42,yes
1236.75489426,rel-match,non-suppressed,1,1,no,1,42,no
1384.05489922,rel-match,non-suppressed,2,0,no,1,42,no
1211.59482002,unrel,non-suppressed,1,1,no,1,42,no
1405.90310097,unrel,suppressed,2,0,no,1,42,yes
1583.97293091,no,absent,1,1,no,1,42,yes
1264.44101334,rel-mis,suppressed,2,0,no,1,42,yes
1510.68902016,rel-mis,suppressed,1,1,no,1,42,yes
1132.40003586,no,absent,1,0,no,1,42,yes
1187.39700317,rel-mis,suppressed,1,1,no,1,42,yes
1235.29100418,no,absent,2,1,no,1,42,yes
1191.38216972,no,absent,2,0,no,1,42,no
953.786849976,rel-match,suppressed,2,1,no,1,42,yes
1558.24708939,unrel,suppressed,1,0,no,1,42,yes
818.840026855,no,absent,2,1,no,1,42,yes
922.064065933,no,absent,2,0,no,1,42,no
1018.76616478,rel-mis,non-suppressed,2,1,no,1,42,no
1039.80183601,rel-match,non-suppressed,2,1,no,1,42,no
797.276973724,rel-mis,suppressed,1,1,no,1,42,yes
1942.33179092,unrel,suppressed,1,1,no,1,42,yes
1191.92695618,rel-match,suppressed,1,0,no,1,42,yes
774.702072144,rel-match,suppressed,2,0,no,1,42,yes
1450.95801353,rel-match,suppressed,1,1,no,1,42,yes
1482.31601715,unrel,non-suppressed,2,1,no,1,42,no
1462.53013611,rel-mis,suppressed,2,1,no,1,42,yes
1337.37015724,no,absent,2,1,no,1,42,yes
1099.24602509,rel-match,suppressed,2,0,no,1,42,yes
1122.79200554,unrel,suppressed,2,1,no,1,42,yes
814.272165298,no,absent,1,1,no,1,42,yes
1188.85016441,no,absent,2,1,no,1,42,yes
787.63794899,unrel,non-suppressed,2,1,no,1,42,no
737.631082535,rel-mis,suppressed,2,0,no,1,42,yes
969.045162201,no,absent,1,1,no,1,42,yes
1685.06002426,rel-mis,non-suppressed,1,1,no,1,42,no
1043.23387146,rel-mis,non-suppressed,2,1,no,1,42,no
1236.44518852,rel-match,non-suppressed,1,1,no,1,42,no
860.593080521,unrel,non-suppressed,1,1,no,1,42,no
1232.19203949,rel-mis,suppressed,2,1,no,1,42,yes
1201.58910751,rel-match,non-suppressed,2,1,no,1,42,no
684.196949005,no,absent,1,1,no,1,42,no
1766.79897308,rel-mis,suppressed,1,0,no,1,42,yes
1550.59981346,rel-match,suppressed,2,0,no,1,42,yes
1042.17004776,rel-match,suppressed,1,1,no,1,42,yes
1062.46995926,no,absent,1,1,no,1,42,no
1866.03808403,rel-mis,non-suppressed,1,1,no,1,42,no
729.456186295,rel-match,suppressed,1,1,no,1,42,yes
716.305971146,unrel,suppressed,2,1,no,0,42,yes
1370.7549572,unrel,suppressed,1,0,no,1,42,yes
1727.01406479,unrel,suppressed,2,1,no,1,42,yes
1099.86901283,no,absent,2,1,no,1,42,no
953.191995621,no,absent,2,1,no,1,42,yes
894.116163254,rel-mis,non-suppressed,2,1,no,1,42,no
1109.40814018,unrel,non-suppressed,2,0,no,1,42,no
786.459207535,rel-match,suppressed,2,0,no,1,42,yes
781.208992004,no,absent,1,1,no,1,42,no
1593.15919876,rel-mis,suppressed,1,1,no,1,42,yes
798.154115677,rel-match,suppressed,1,1,no,1,42,yes
1052.12402344,unrel,suppressed,2,1,no,1,42,yes
1312.46805191,rel-match,non-suppressed,2,0,no,1,42,no
1637.49408722,no,absent,2,0,no,1,42,yes
699.729919434,no,absent,1,1,no,1,42,no
726.658821106,no,absent,1,1,no,1,42,yes
989.38703537,unrel,non-suppressed,2,1,no,1,42,no
854.359865189,rel-mis,suppressed,2,0,no,1,42,yes
1173.1159687,unrel,non-suppressed,1,1,no,1,42,no
902.169942856,rel-mis,suppressed,2,1,no,1,42,yes
887.167930603,unrel,suppressed,1,0,no,1,42,yes
932.373046875,rel-match,suppressed,1,1,no,1,42,yes
631.813049316,rel-match,suppressed,2,1,no,1,42,yes
1152.73094177,rel-match,non-suppressed,1,1,no,1,42,no
917.022943497,no,absent,1,1,no,1,42,yes
765.980958939,rel-match,non-suppressed,1,1,no,1,42,no
890.491962433,rel-mis,suppressed,1,1,no,1,42,yes
700.067996979,no,absent,2,1,no,1,42,yes
754.780054092,rel-match,suppressed,1,1,no,1,42,yes
979.387998581,unrel,suppressed,2,0,no,1,42,yes
749.726057053,no,absent,1,1,no,1,42,yes
1114.5939827,rel-mis,non-suppressed,1,1,no,1,42,no
716.109037399,rel-mis,suppressed,1,1,no,1,42,yes
960.387945175,rel-match,suppressed,2,1,no,1,42,yes
553.66897583,unrel,suppressed,1,0,no,1,42,yes
481.07790947,no,absent,1,1,no,1,42,yes
928.204059601,rel-mis,non-suppressed,2,1,no,1,42,no
720.162153244,unrel,suppressed,1,1,no,1,42,yes
654.720067978,rel-match,suppressed,2,0,no,1,42,yes
684.650182724,no,absent,2,1,no,1,42,yes
762.547969818,no,absent,2,0,no,1,42,no
566.080093384,rel-mis,suppressed,2,1,no,1,42,yes
1083.29796791,rel-match,non-suppressed,2,1,no,1,42,no
1014.2390728,unrel,non-suppressed,1,1,no,1,42,no
918.677091599,unrel,suppressed,1,1,no,1,42,yes
765.136957169,rel-match,suppressed,1,1,no,1,42,yes
753.353834152,rel-mis,suppressed,2,0,no,1,42,yes
584.881067276,unrel,suppressed,2,1,no,1,42,yes
950.209856033,rel-mis,non-suppressed,1,1,no,1,42,no
1714.23697472,rel-match,suppressed,1,1,no,1,42,yes
1413.92803192,unrel,suppressed,1,1,no,1,42,yes
949.964046478,unrel,non-suppressed,2,1,no,1,42,no
910.031080246,rel-match,suppressed,2,0,no,1,42,yes
835.183858871,rel-match,suppressed,1,1,no,1,42,yes
1174.70812798,unrel,non-suppressed,1,1,no,1,42,no
1861.26899719,rel-mis,suppressed,2,0,no,1,42,yes
934.957027435,rel-match,non-suppressed,1,1,no,1,42,no
1653.47790718,rel-mis,non-suppressed,1,1,no,1,42,no
924.172878265,rel-mis,non-suppressed,1,1,no,1,42,no
761.768102646,rel-match,suppressed,2,1,no,1,42,yes
740.154981613,rel-mis,suppressed,1,1,no,1,42,yes
1005.67317009,rel-match,non-suppressed,1,1,no,1,42,no
918.416023254,no,absent,2,1,no,1,42,yes
988.798141479,rel-match,non-suppressed,2,1,no,1,42,no
705.230951309,rel-match,suppressed,1,1,no,1,42,yes
732.24902153,unrel,suppressed,2,1,no,1,42,yes
739.187002182,no,absent,1,1,no,1,42,yes
875.05698204,unrel,suppressed,2,1,no,1,42,yes
815.756082535,no,absent,2,0,no,1,42,yes
898.380041122,rel-mis,suppressed,1,1,no,1,42,yes
958.914041519,rel-match,suppressed,2,1,no,1,42,yes
840.927124023,no,absent,1,1,no,1,42,no
629.744052887,no,absent,2,0,no,1,42,no
854.377031326,no,absent,1,1,no,1,42,no
1032.20701218,rel-mis,suppressed,1,1,no,1,42,yes
1129.40907478,unrel,suppressed,1,0,no,1,42,yes
956.670999527,rel-mis,non-suppressed,2,1,no,1,42,no
992.240905762,rel-mis,suppressed,1,1,no,1,42,yes
817.769050598,unrel,suppressed,1,0,no,1,42,yes
547.924041748,unrel,suppressed,1,1,no,1,42,yes
811.099052429,no,absent,2,1,no,1,42,yes
875.425100327,unrel,suppressed,2,1,no,1,42,yes
708.343982697,rel-match,non-suppressed,2,1,no,1,42,no
606.61816597,unrel,non-suppressed,2,1,no,0,42,no
625.082969666,rel-mis,suppressed,2,0,no,1,42,yes
765.574932098,unrel,non-suppressed,1,1,no,1,42,no
652.060985565,no,absent,1,1,no,1,42,yes
629.648923874,rel-match,suppressed,1,1,no,1,42,yes
856.26912117,rel-mis,non-suppressed,2,1,no,1,42,no
1135.26701927,rel-mis,suppressed,2,1,no,1,42,yes
568.587064743,no,absent,1,1,no,1,42,yes
867.298126221,rel-mis,suppressed,2,0,no,1,42,yes
999.887943268,rel-match,suppressed,2,0,no,1,42,yes
857.700109482,no,absent,1,1,no,1,42,yes
1078.69005203,no,absent,2,1,no,1,42,no
1524.32203293,rel-mis,non-suppressed,1,1,no,1,42,no
724.297046661,rel-match,suppressed,2,1,no,1,42,yes
640.066146851,rel-mis,suppressed,2,0,no,1,42,yes
764.759063721,rel-mis,suppressed,2,1,no,1,42,yes
589.951992035,no,absent,1,0,no,0,42,yes
910.132884979,unrel,non-suppressed,1,0,no,1,42,no
1247.49112129,rel-mis,suppressed,1,1,no,1,42,yes
804.669857025,no,absent,1,1,no,1,42,no
856.554985046,rel-mis,non-suppressed,2,1,no,1,42,no
720.876932144,no,absent,2,0,no,1,42,no
668.302774429,rel-match,suppressed,2,0,no,1,42,yes
739.016056061,unrel,suppressed,1,1,no,1,42,yes
912.56403923,rel-match,non-suppressed,2,1,no,1,42,no
774.445056915,unrel,suppressed,2,1,no,1,42,yes
1839.27202225,unrel,non-suppressed,2,0,no,1,42,no
866.870164871,rel-mis,non-suppressed,1,0,no,1,42,no
657.855987549,no,absent,1,1,no,1,42,yes
672.564029694,rel-mis,suppressed,1,1,no,1,42,yes
1183.76111984,rel-match,suppressed,1,1,no,1,42,yes
830.006122589,rel-match,non-suppressed,1,1,no,1,42,no
860.201120377,no,absent,2,1,no,1,42,yes
1002.26092339,unrel,suppressed,1,1,no,1,42,yes
1194.39888,rel-mis,suppressed,2,1,no,1,42,yes
951.66182518,rel-match,suppressed,2,1,no,1,42,yes
589.159965515,rel-match,non-suppressed,1,1,no,1,42,no
648.107051849,no,absent,2,0,no,1,42,yes
1339.75601196,rel-match,non-suppressed,2,1,no,1,42,no
731.105089188,rel-mis,suppressed,1,1,no,1,42,yes
764.055967331,rel-mis,non-suppressed,2,1,no,1,42,no
687.016963959,rel-mis,suppressed,1,1,no,1,42,yes
1087.68391609,unrel,suppressed,1,1,no,1,42,yes
708.112955093,no,absent,2,1,no,1,42,yes
764.899015427,rel-match,suppressed,1,1,no,1,42,yes
953.562021255,rel-match,suppressed,2,1,no,1,42,yes
737.434148788,rel-match,suppressed,1,1,no,1,42,yes
891.972064972,unrel,suppressed,2,1,no,1,42,yes
967.894077301,unrel,suppressed,1,0,no,1,42,yes
910.460948944,unrel,non-suppressed,1,1,no,1,42,no
676.051855087,no,absent,1,1,no,1,42,yes
782.34910965,unrel,non-suppressed,2,0,no,1,42,no
793.219089508,rel-mis,suppressed,2,1,no,1,42,yes
621.129989624,no,absent,2,1,no,1,42,no
981.789112091,unrel,suppressed,2,0,no,1,42,yes
620.056152344,rel-match,suppressed,1,1,no,1,42,yes
631.094932556,unrel,suppressed,2,1,no,1,42,yes
665.245056152,no,absent,1,1,no,1,42,yes
